persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,3,0,3,2025-10-23T13:53:48.202692
0,1,2,3,0,3,2025-10-23T13:53:59.666998
0,1,3,3,0,3,2025-10-23T13:54:12.048700
0,1,4,3,0,3,2025-10-23T13:54:23.385128
0,1,5,3,0,3,2025-10-23T13:54:34.678764
0,1,6,3,0,3,2025-10-23T13:54:47.037460
0,1,7,3,0,3,2025-10-23T13:54:58.345343
0,1,8,3,0,3,2025-10-23T13:55:10.730188
0,1,9,3,0,3,2025-10-23T13:55:23.260747
0,1,10,3,0,3,2025-10-23T13:55:34.599246
0,2,1,4,0,4,2025-10-23T13:55:46.023244
0,2,2,4,0,4,2025-10-23T13:55:58.446771
0,2,3,4,0,4,2025-10-23T13:56:10.803244
0,2,4,4,0,4,2025-10-23T13:56:23.245602
0,2,5,4,0,4,2025-10-23T13:56:35.575736
0,2,6,4,0,4,2025-10-23T13:56:48.033675
0,2,7,4,0,4,2025-10-23T13:57:00.441419
0,2,8,4,0,4,2025-10-23T13:57:12.812103
0,2,9,4,0,4,2025-10-23T13:57:24.189816
0,2,10,4,0,4,2025-10-23T13:57:35.572449
0,3,1,0,0,0,2025-10-23T13:57:47.937156
0,3,2,0,0,0,2025-10-23T13:58:00.289303
0,3,3,0,0,0,2025-10-23T13:58:12.673423
0,3,4,0,0,0,2025-10-23T13:58:24.085292
0,3,5,0,0,0,2025-10-23T13:58:36.513774
0,3,6,0,0,0,2025-10-23T13:58:48.891779
0,3,7,0,0,0,2025-10-23T13:59:01.213652
0,3,8,0,0,0,2025-10-23T13:59:13.551821
0,3,9,0,0,0,2025-10-23T13:59:25.964998
0,3,10,0,0,0,2025-10-23T13:59:38.361887
0,4,1,1,0,1,2025-10-23T13:59:49.685171
0,4,2,1,0,1,2025-10-23T14:00:01.055560
0,4,3,1,0,1,2025-10-23T14:00:13.400984
0,4,4,1,0,1,2025-10-23T14:00:25.761721
0,4,5,1,0,1,2025-10-23T14:00:38.153744
0,4,6,1,0,1,2025-10-23T14:00:50.455594
0,4,7,1,0,1,2025-10-23T14:01:01.833985
0,4,8,1,0,1,2025-10-23T14:01:14.208434
0,4,9,1,0,1,2025-10-23T14:01:25.623005
0,4,10,1,0,1,2025-10-23T14:01:36.923152
0,5,1,0,0,0,2025-10-23T14:01:49.233882
0,5,2,0,0,0,2025-10-23T14:02:01.590628
0,5,3,0,0,0,2025-10-23T14:02:13.904789
0,5,4,0,0,0,2025-10-23T14:02:26.329951
0,5,5,0,0,0,2025-10-23T14:02:37.632173
0,5,6,0,0,0,2025-10-23T14:02:49.974485
0,5,7,0,0,0,2025-10-23T14:03:02.359203
0,5,8,0,0,0,2025-10-23T14:03:14.774656
0,5,9,0,0,0,2025-10-23T14:03:26.177751
0,5,10,0,0,0,2025-10-23T14:03:38.572421
0,6,1,3,0,3,2025-10-23T14:03:50.947076
0,6,2,3,0,3,2025-10-23T14:04:02.246322
0,6,3,3,0,3,2025-10-23T14:04:14.655275
0,6,4,3,0,3,2025-10-23T14:04:27.006334
0,6,5,3,0,3,2025-10-23T14:04:39.422426
0,6,6,3,0,3,2025-10-23T14:04:50.784692
0,6,7,3,0,3,2025-10-23T14:05:03.185985
0,6,8,3,0,3,2025-10-23T14:05:15.675393
0,6,9,3,0,3,2025-10-23T14:05:27.036874
0,6,10,3,0,3,2025-10-23T14:05:39.389682
0,7,1,4,0,4,2025-10-23T14:05:50.774331
0,7,2,4,0,4,2025-10-23T14:06:03.126393
0,7,3,4,0,4,2025-10-23T14:06:14.530208
0,7,4,4,0,4,2025-10-23T14:06:26.941828
0,7,5,4,0,4,2025-10-23T14:06:39.447756
0,7,6,4,0,4,2025-10-23T14:06:51.818254
0,7,7,4,0,4,2025-10-23T14:07:04.264628
0,7,8,4,0,4,2025-10-23T14:07:16.643287
0,7,9,4,0,4,2025-10-23T14:07:28.098672
0,7,10,4,0,4,2025-10-23T14:07:39.490693
0,8,1,2,0,2,2025-10-23T14:07:51.906901
0,8,2,2,0,2,2025-10-23T14:08:04.216266
0,8,3,2,0,2,2025-10-23T14:08:16.558217
0,8,4,2,0,2,2025-10-23T14:08:27.944050
0,8,5,2,0,2,2025-10-23T14:08:40.313768
0,8,6,2,0,2,2025-10-23T14:08:52.854043
0,8,7,2,0,2,2025-10-23T14:09:05.245512
0,8,8,2,0,2,2025-10-23T14:09:16.642575
0,8,9,2,0,2,2025-10-23T14:09:28.988738
0,8,10,2,0,2,2025-10-23T14:09:41.363936
0,9,1,1,0,1,2025-10-23T14:09:53.756403
0,9,2,1,0,1,2025-10-23T14:10:05.136019
0,9,3,1,0,1,2025-10-23T14:10:17.451331
0,9,4,1,0,1,2025-10-23T14:10:29.914006
0,9,5,2,0,2,2025-10-23T14:10:42.355421
0,9,6,1,0,1,2025-10-23T14:10:54.721411
0,9,7,1,0,1,2025-10-23T14:11:07.120776
0,9,8,1,0,1,2025-10-23T14:11:19.549460
0,9,9,1,0,1,2025-10-23T14:11:30.879059
0,9,10,2,0,2,2025-10-23T14:11:43.265696
0,10,1,1,0,1,2025-10-23T14:11:55.711342
0,10,2,2,0,2,2025-10-23T14:12:08.113589
0,10,3,2,0,2,2025-10-23T14:12:21.461235
0,10,4,1,0,1,2025-10-23T14:12:33.815162
0,10,5,2,0,2,2025-10-23T14:12:46.203860
0,10,6,1,0,1,2025-10-23T14:12:58.554370
0,10,7,1,0,1,2025-10-23T14:13:10.882752
0,10,8,1,0,1,2025-10-23T14:13:22.224445
0,10,9,1,0,1,2025-10-23T14:13:34.650098
0,10,10,1,0,1,2025-10-23T14:13:47.133147
