persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,3,0,3,2025-10-23T14:34:36.050859
0,1,2,3,0,3,2025-10-23T14:34:51.316722
0,1,3,4,0,4,2025-10-23T14:35:03.618225
0,1,4,3,0,3,2025-10-23T14:35:14.668958
0,1,5,4,0,4,2025-10-23T14:35:25.488632
0,1,6,3,0,3,2025-10-23T14:35:38.715657
0,1,7,4,0,4,2025-10-23T14:35:47.822955
0,1,8,3,0,3,2025-10-23T14:35:54.685702
0,1,9,3,0,3,2025-10-23T14:36:06.242986
0,1,10,4,0,4,2025-10-23T14:36:17.144272
0,2,1,4,0,4,2025-10-23T14:36:25.784640
0,2,2,4,0,4,2025-10-23T14:36:33.662178
0,2,3,4,0,4,2025-10-23T14:36:46.972634
0,2,4,4,0,4,2025-10-23T14:36:57.234641
0,2,5,4,0,4,2025-10-23T14:37:08.200470
0,2,6,4,0,4,2025-10-23T14:37:17.204669
0,2,7,4,0,4,2025-10-23T14:37:32.364496
0,2,8,4,0,4,2025-10-23T14:37:40.096285
0,2,9,4,0,4,2025-10-23T14:37:50.410415
0,2,10,4,0,4,2025-10-23T14:37:59.444842
0,3,1,2,0,2,2025-10-23T14:38:10.357472
0,3,2,2,0,2,2025-10-23T14:38:21.308007
0,3,3,2,0,2,2025-10-23T14:38:33.470829
0,3,4,2,0,2,2025-10-23T14:38:41.868535
0,3,5,2,0,2,2025-10-23T14:38:49.173888
0,3,6,2,0,2,2025-10-23T14:39:00.184003
0,3,7,1,0,1,2025-10-23T14:39:13.961573
0,3,8,2,0,2,2025-10-23T14:39:21.401685
0,3,9,2,0,2,2025-10-23T14:39:31.567139
0,3,10,2,0,2,2025-10-23T14:39:43.210481
0,4,1,2,0,2,2025-10-23T14:39:50.876571
0,4,2,2,0,2,2025-10-23T14:40:02.183698
0,4,3,2,0,2,2025-10-23T14:40:16.149477
0,4,4,2,0,2,2025-10-23T14:40:24.272302
0,4,5,2,0,2,2025-10-23T14:40:32.036510
0,4,6,2,0,2,2025-10-23T14:40:41.821269
0,4,7,2,0,2,2025-10-23T14:40:50.971624
0,4,8,2,0,2,2025-10-23T14:40:59.517234
0,4,9,3,0,3,2025-10-23T14:41:10.775134
0,4,10,2,0,2,2025-10-23T14:41:19.635125
0,5,1,1,0,1,2025-10-23T14:41:31.617197
0,5,2,1,0,1,2025-10-23T14:41:41.620556
0,5,3,1,0,1,2025-10-23T14:41:50.440473
0,5,4,1,0,1,2025-10-23T14:41:59.949741
0,5,5,1,0,1,2025-10-23T14:42:09.822375
0,5,6,1,0,1,2025-10-23T14:42:20.446429
0,5,7,1,0,1,2025-10-23T14:42:30.760424
0,5,8,1,0,1,2025-10-23T14:42:42.680728
0,5,9,1,0,1,2025-10-23T14:42:52.809287
0,5,10,1,0,1,2025-10-23T14:43:14.440632
0,6,1,4,0,4,2025-10-23T14:43:25.637804
0,6,2,4,0,4,2025-10-23T14:43:33.801873
0,6,3,4,0,4,2025-10-23T14:43:42.619137
0,6,4,4,0,4,2025-10-23T14:43:52.275067
0,6,5,4,0,4,2025-10-23T14:44:03.054751
0,6,6,4,0,4,2025-10-23T14:44:13.083331
0,6,7,4,0,4,2025-10-23T14:44:23.952551
0,6,8,4,0,4,2025-10-23T14:44:34.495258
