persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,3,0,3,2025-11-03T14:15:26.223830
0,1,2,3,0,3,2025-11-03T14:15:27.698320
0,1,3,3,0,3,2025-11-03T14:15:28.861632
0,1,4,3,0,3,2025-11-03T14:15:29.810901
0,1,5,3,0,3,2025-11-03T14:15:31.577756
0,1,6,3,0,3,2025-11-03T14:15:32.919707
0,1,7,3,0,3,2025-11-03T14:15:33.937173
0,1,8,3,0,3,2025-11-03T14:15:35.340247
0,1,9,3,0,3,2025-11-03T14:15:36.352692
0,1,10,3,0,3,2025-11-03T14:15:37.304264
0,2,1,5,0,5,2025-11-03T14:15:38.175077
0,2,2,5,0,5,2025-11-03T14:15:39.103694
0,2,3,5,0,5,2025-11-03T14:15:40.526915
0,2,4,5,0,5,2025-11-03T14:15:41.751464
0,2,5,5,0,5,2025-11-03T14:15:42.709702
0,2,6,5,0,5,2025-11-03T14:15:43.761183
0,2,7,5,0,5,2025-11-03T14:15:45.653672
0,2,8,5,0,5,2025-11-03T14:15:47.123744
0,2,9,5,0,5,2025-11-03T14:15:48.281409
0,2,10,5,0,5,2025-11-03T14:15:49.299363
0,3,1,0,0,0,2025-11-03T14:15:50.287860
0,3,2,0,0,0,2025-11-03T14:15:51.707195
0,3,3,0,0,0,2025-11-03T14:15:52.686227
0,3,4,0,0,0,2025-11-03T14:15:53.782754
0,3,5,0,0,0,2025-11-03T14:15:54.681652
0,3,6,0,0,0,2025-11-03T14:15:55.708373
0,3,7,0,0,0,2025-11-03T14:15:56.923002
0,3,8,0,0,0,2025-11-03T14:15:57.763952
0,3,9,0,0,0,2025-11-03T14:15:59.500568
0,3,10,0,0,0,2025-11-03T14:16:00.526437
0,4,1,3,0,3,2025-11-03T14:16:01.446095
0,4,2,2,0,2,2025-11-03T14:16:02.698677
0,4,3,2,0,2,2025-11-03T14:16:03.551219
0,4,4,3,0,3,2025-11-03T14:16:05.017313
0,4,5,2,0,2,2025-11-03T14:16:05.975816
0,4,6,3,0,3,2025-11-03T14:16:06.933542
0,4,7,2,0,2,2025-11-03T14:16:07.886252
0,4,8,2,0,2,2025-11-03T14:16:09.063873
0,4,9,3,0,3,2025-11-03T14:16:10.071451
0,4,10,2,0,2,2025-11-03T14:16:11.033062
0,5,1,1,0,1,2025-11-03T14:16:11.862156
0,5,2,0,0,0,2025-11-03T14:16:13.569911
0,5,3,1,0,1,2025-11-03T14:16:16.107045
0,5,4,1,0,1,2025-11-03T14:16:17.116829
0,5,5,1,0,1,2025-11-03T14:16:18.024844
0,5,6,0,0,0,2025-11-03T14:16:19.495227
0,5,7,0,0,0,2025-11-03T14:16:20.396718
0,5,8,1,0,1,2025-11-03T14:16:21.497916
0,5,9,0,0,0,2025-11-03T14:16:22.917686
0,5,10,0,0,0,2025-11-03T14:16:24.283847
0,6,1,4,0,4,2025-11-03T14:16:25.007839
0,6,2,4,0,4,2025-11-03T14:16:26.567104
0,6,3,4,0,4,2025-11-03T14:16:27.384258
0,6,4,4,0,4,2025-11-03T14:16:29.780265
0,6,5,4,0,4,2025-11-03T14:16:30.658777
0,6,6,4,0,4,2025-11-03T14:16:31.493331
0,6,7,4,0,4,2025-11-03T14:16:32.327906
0,6,8,4,0,4,2025-11-03T14:16:33.196531
0,6,9,4,0,4,2025-11-03T14:16:33.947805
0,6,10,4,0,4,2025-11-03T14:16:34.712120
0,7,1,4,0,4,2025-11-03T14:16:35.649308
0,7,2,4,0,4,2025-11-03T14:16:37.029539
0,7,3,4,0,4,2025-11-03T14:16:37.875336
0,7,4,4,0,4,2025-11-03T14:16:38.774856
0,7,5,4,0,4,2025-11-03T14:16:39.597436
0,7,6,4,0,4,2025-11-03T14:16:40.562937
0,7,7,4,0,4,2025-11-03T14:16:41.372167
0,7,8,4,0,4,2025-11-03T14:16:42.448636
0,7,9,4,0,4,2025-11-03T14:16:43.547338
0,7,10,4,0,4,2025-11-03T14:16:44.509127
0,8,1,4,0,4,2025-11-03T14:16:46.222766
0,8,2,4,0,4,2025-11-03T14:16:47.551250
0,8,3,4,0,4,2025-11-03T14:16:48.886026
0,8,4,4,0,4,2025-11-03T14:16:49.949746
0,8,5,4,0,4,2025-11-03T14:16:50.881905
0,8,6,4,0,4,2025-11-03T14:16:51.828489
0,8,7,4,0,4,2025-11-03T14:16:53.289724
0,8,8,4,0,4,2025-11-03T14:16:54.384587
0,8,9,4,0,4,2025-11-03T14:16:55.365879
0,8,10,4,0,4,2025-11-03T14:16:56.442809
0,9,1,1,0,1,2025-11-03T14:16:57.232457
0,9,2,1,0,1,2025-11-03T14:16:58.162674
0,9,3,1,0,1,2025-11-03T14:16:59.011182
0,9,4,1,0,1,2025-11-03T14:16:59.994157
0,9,5,1,0,1,2025-11-03T14:17:00.972405
0,9,6,1,0,1,2025-11-03T14:17:02.187183
0,9,7,1,0,1,2025-11-03T14:17:03.049970
0,9,8,1,0,1,2025-11-03T14:17:03.975557
0,9,9,1,0,1,2025-11-03T14:17:04.882016
0,9,10,1,0,1,2025-11-03T14:17:05.660313
0,10,1,0,0,0,2025-11-03T14:17:06.801602
0,10,2,0,0,0,2025-11-03T14:17:07.899278
0,10,3,0,0,0,2025-11-03T14:17:09.241057
0,10,4,0,0,0,2025-11-03T14:17:09.986518
0,10,5,0,0,0,2025-11-03T14:17:11.029701
0,10,6,0,0,0,2025-11-03T14:17:11.939564
0,10,7,0,0,0,2025-11-03T14:17:12.871480
0,10,8,0,0,0,2025-11-03T14:17:13.865352
0,10,9,0,0,0,2025-11-03T14:17:15.918503
0,10,10,0,0,0,2025-11-03T14:17:16.968565
0,11,1,3,0,3,2025-11-03T14:17:18.407726
0,11,2,3,0,3,2025-11-03T14:17:19.918043
0,11,3,3,0,3,2025-11-03T14:17:22.120581
0,11,4,3,0,3,2025-11-03T14:17:23.168190
0,11,5,3,0,3,2025-11-03T14:17:24.135259
0,11,6,3,0,3,2025-11-03T14:17:24.969410
0,11,7,3,0,3,2025-11-03T14:17:25.911518
0,11,8,3,0,3,2025-11-03T14:17:27.083365
0,11,9,3,0,3,2025-11-03T14:17:28.390986
0,11,10,3,0,3,2025-11-03T14:17:29.253694
0,12,1,5,0,5,2025-11-03T14:17:30.087568
0,12,2,5,0,5,2025-11-03T14:17:31.155537
0,12,3,5,0,5,2025-11-03T14:17:32.009885
0,12,4,5,0,5,2025-11-03T14:17:32.795701
0,12,5,5,0,5,2025-11-03T14:17:33.760281
0,12,6,5,0,5,2025-11-03T14:17:34.631570
0,12,7,5,0,5,2025-11-03T14:17:35.548518
0,12,8,5,0,5,2025-11-03T14:17:37.559631
