persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,-1,3,,2025-11-07T15:33:49.087331
0,1,2,-1,2,,2025-11-07T14:25:26.758156
0,1,3,-1,1,,2025-11-07T14:25:40.094404
0,1,4,-1,1,,2025-11-07T14:25:54.691961
0,1,5,-1,1,,2025-11-07T14:26:10.741441
0,1,6,-1,1,,2025-11-07T14:26:24.413548
0,1,7,-1,1,,2025-11-07T14:26:39.063271
0,1,8,-1,1,,2025-11-07T14:26:52.619846
0,1,9,-1,1,,2025-11-07T14:27:07.044848
0,1,10,-1,1,,2025-11-07T14:27:22.122504
0,2,1,-1,1,,2025-11-07T14:27:36.559104
0,2,2,-1,1,,2025-11-07T14:27:50.362862
0,2,3,-1,1,,2025-11-07T14:28:03.985234
0,2,4,-1,1,,2025-11-07T14:28:17.026687
0,2,5,-1,1,,2025-11-07T14:28:31.107974
0,2,6,-1,1,,2025-11-07T14:28:44.277842
0,2,7,-1,1,,2025-11-07T14:28:57.882021
0,2,8,-1,1,,2025-11-07T14:29:10.818565
0,2,9,-1,1,,2025-11-07T14:29:25.156333
0,2,10,-1,1,,2025-11-07T14:29:39.649616
0,3,1,-1,1,,2025-11-07T14:29:54.277594
0,3,2,-1,1,,2025-11-07T14:30:09.556514
0,3,3,-1,1,,2025-11-07T14:30:24.196131
0,3,4,-1,1,,2025-11-07T14:30:39.028265
0,3,5,-1,1,,2025-11-07T14:30:52.422053
0,3,6,-1,1,,2025-11-07T14:31:07.062940
0,3,7,-1,1,,2025-11-07T14:31:21.223570
0,3,8,-1,1,,2025-11-07T14:31:35.990610
0,3,9,-1,1,,2025-11-07T14:31:50.035671
0,3,10,-1,1,,2025-11-07T14:32:04.170789
0,4,1,-1,1,,2025-11-07T14:32:18.064581
0,4,2,-1,1,,2025-11-07T14:32:32.630068
0,4,3,-1,1,,2025-11-07T14:32:46.407493
0,4,4,-1,1,,2025-11-07T14:33:00.009788
0,4,5,-1,1,,2025-11-07T14:33:13.928322
0,4,6,-1,1,,2025-11-07T14:33:26.641295
0,4,7,-1,1,,2025-11-07T14:33:40.580103
0,4,8,-1,1,,2025-11-07T14:33:54.304669
0,4,9,-1,1,,2025-11-07T14:34:07.196842
0,4,10,-1,1,,2025-11-07T14:34:21.037971
0,5,1,-1,1,,2025-11-07T14:34:35.247218
0,5,2,-1,1,,2025-11-07T14:34:49.168165
0,5,3,-1,1,,2025-11-07T14:35:02.843818
0,5,4,-1,1,,2025-11-07T14:35:16.031499
0,5,5,-1,1,,2025-11-07T14:35:28.845687
0,5,6,-1,1,,2025-11-07T14:35:42.770380
0,5,7,-1,1,,2025-11-07T14:35:57.532701
0,5,8,-1,1,,2025-11-07T14:36:11.455182
0,5,9,-1,1,,2025-11-07T14:36:25.903597
0,5,10,-1,1,,2025-11-07T14:36:39.576356
0,6,1,-1,1,,2025-11-07T14:36:53.612560
0,6,2,-1,1,,2025-11-07T14:37:06.816381
0,6,3,-1,1,,2025-11-07T14:37:21.106144
0,6,4,-1,1,,2025-11-07T14:37:35.847721
0,6,5,-1,1,,2025-11-07T14:37:50.470106
0,6,6,-1,1,,2025-11-07T14:38:04.472449
0,6,7,-1,1,,2025-11-07T14:38:19.428051
0,6,8,-1,1,,2025-11-07T14:38:32.618389
0,6,9,-1,1,,2025-11-07T14:38:48.437203
0,6,10,-1,1,,2025-11-07T14:39:03.963585
0,7,1,-1,1,,2025-11-07T14:39:17.497163
0,7,2,-1,1,,2025-11-07T14:39:30.794852
0,7,3,-1,1,,2025-11-07T14:39:44.315225
0,7,4,-1,1,,2025-11-07T14:39:58.539072
0,7,5,-1,1,,2025-11-07T14:40:12.320155
0,7,6,-1,1,,2025-11-07T14:40:26.692961
0,7,7,-1,1,,2025-11-07T14:40:40.814420
0,7,8,-1,1,,2025-11-07T14:40:54.407139
0,7,9,-1,1,,2025-11-07T14:41:08.081481
0,7,10,-1,1,,2025-11-07T14:41:23.090263
0,8,1,-1,1,,2025-11-07T14:41:37.499236
0,8,2,-1,1,,2025-11-07T14:41:51.993930
0,8,3,-1,1,,2025-11-07T14:42:06.686097
0,8,4,-1,1,,2025-11-07T14:42:20.490041
0,8,5,-1,1,,2025-11-07T14:42:35.085117
0,8,6,-1,1,,2025-11-07T14:42:49.625397
0,8,7,-1,1,,2025-11-07T14:43:03.776110
0,8,8,-1,1,,2025-11-07T14:43:17.606852
0,8,9,-1,1,,2025-11-07T14:43:32.720890
0,8,10,-1,1,,2025-11-07T14:43:49.056301
0,9,1,-1,1,,2025-11-07T14:44:02.956642
0,9,2,-1,1,,2025-11-07T14:44:18.262843
0,9,3,-1,1,,2025-11-07T14:44:33.740205
0,9,4,-1,1,,2025-11-07T14:44:47.708467
0,9,5,-1,1,,2025-11-07T14:45:03.250163
0,9,6,-1,1,,2025-11-07T14:45:19.106674
0,9,7,-1,1,,2025-11-07T14:45:32.526026
0,9,8,-1,1,,2025-11-07T14:45:46.482245
0,9,9,-1,1,,2025-11-07T14:46:00.549117
0,9,10,-1,1,,2025-11-07T14:46:14.989316
0,10,1,-1,1,,2025-11-07T14:46:27.972476
0,10,2,-1,1,,2025-11-07T14:46:40.913210
0,10,3,-1,1,,2025-11-07T14:46:54.859499
